district,building_id,school_name,borough,program_category
"78K","K460","JOHN JAY HS","K","Electrical Systems"
"78K","K460","JOHN JAY HS","K","Elevators And Escalators"
"78K","K460","JOHN JAY EDUCATIONAL CAMPUS","K","Floors"
"78K","K460","JOHN JAY HS","K","Heating Plant Upgrade"
"78K","K460","JOHN JAY EDUCATIONAL CAMPUS","K","IP Digital Video Surveillance"
"78K","K460","JOHN JAY HS","K","Low-Voltage Electrical Systems"
"78K","K460","JOHN JAY HS","K","Room Conversions/Partitioning"
"78K","K460","JOHN JAY HS","K","School Improvement and Restructuring"
"78K","K460","JOHN JAY HS","K","School Improvement and Restructuring"
"78K","K465","ERASMUS HALL CAMPUS","K","Classroom Connectivity"
"78K","K465","ERASMUS HALL CAMPUS","K","Code Compliance"
"78K","K465","ERASMUS HALL CAMPUS","K","Low-Voltage Electrical Systems"
"78K","K465","ERASMUS HALL CAMPUS","K","New/Retrofit Telephone/Intercom System"
"78K","K470","GEORGE W. WINGATE HS","K","Classroom Connectivity"
"78K","K470","GEORGE W. WINGATE HS","K","Elevators And Escalators"
"78K","K470","GEORGE W. WINGATE HS","K","Emergency Stabilization"
"78K","K470","GEORGE W. WINGATE HS","K","Lighting Fixtures"
"78K","K470","GEORGE W. WINGATE HS","K","New/Retrofit Telephone/Intercom System"
"78K","K480","BUSHWICK HS","K","Classroom Connectivity"
"78K","K480","BUSHWICK HS","K","Classroom Connectivity"
"78K","K480","BUSHWICK HS","K","Classroom Connectivity"
"78K","K480","BUSHWICK HS","K","Classroom Connectivity"
"78K","K480","BUSHWICK HS","K","Classroom Connectivity"
"78K","K480","BUSHWICK EDUCATIONAL CAMPUS","K","Lighting Fixtures"
"78K","K480","BUSHWICK HS","K","Low-Voltage Electrical Systems"
"78K","K480","BUSHWICK HS","K","Walk In Freezer Replacement"
"78K","K485","TELECOM. ARTS & TECH.","K","Classroom Connectivity"
"78K","K485","TELECOM. ARTS & TECH.","K","Emergency Stabilization"
"78K","K485","TELECOM. ARTS & TECH.","K","Exterior Masonry"
"78K","K485","TELECOM. ARTS & TECH.","K","IP Digital Video Surveillance"
"78K","K485","TELECOM. ARTS & TECH.","K","Roofs"
"78K","K490","FORT HAMILTON HS","K","Auditorium Upgrade"
"78K","K490","FORT HAMILTON HS","K","Classroom Connectivity"
"78K","K490","FORT HAMILTON HS","K","Climate Control"
"78K","K490","FORT HAMILTON HS","K","Heating Plant Upgrade"
"78K","K490","FORT HAMILTON HS","K","New/Retrofit Telephone/Intercom System"
"78K","K490","FORT HAMILTON HS","K","Room Conversions/Partitioning"
"78K","K490","FORT HAMILTON HS","K","Science Lab Upgrades"
"78K","K495","SHEEPSHEAD BAY HS","K","Classroom Connectivity"
"78K","K495","SHEEPSHEAD BAY HS","K","Exterior Masonry"
"78K","K495","SHEEPSHEAD BAY HS","K","Flood Elimination"
"78K","K495","SHEEPSHEAD BAY HS","K","Parapets"
"78K","K495","SHEEPSHEAD BAY HS","K","Roofs"
"78K","K500","CANARSIE HS","K","Classroom Connectivity"
"78K","K500","CANARSIE HS","K","Classroom Connectivity"
"78K","K500","CANARSIE HS","K","Classroom Connectivity"
"78K","K500","CANARSIE HS","K","Elevators And Escalators"
"78K","K500","CANARSIE HS","K","Gymnasium Upgrade"
"78K","K500","CANARSIE HS","K","Room Conversions/Partitioning"
"78K","K500","CANARSIE HS","K","Room Conversions/Partitioning"
"78K","K500","CANARSIE HS","K","Toilets-Students"
"78K","K500","CANARSIE HS","K","Walk In Freezer Replacement"
"78K","K505","FRANKLIN D. ROOSEVELT HS","K","Classroom Connectivity"
"78K","K505","FRANKLIN D. ROOSEVELT HS","K","Elevators"
"78K","K505","FRANKLIN D. ROOSEVELT HS","K","Heating Plant Upgrade"
"78K","K505","FRANKLIN D. ROOSEVELT HS","K","IP Digital Video Surveillance"
"78K","K505","FRANKLIN D. ROOSEVELT HS","K","New/Retrofit Telephone/Intercom System"
"78K","K515","SOUTH SHORE HS","K","Classroom Connectivity"
"78K","K515","SOUTH SHORE HS","K","Classroom Connectivity"
"78K","K515","SOUTH SHORE HS","K","Classroom Connectivity"
"78K","K515","SOUTH SHORE HS","K","Classroom Connectivity"
"78K","K515","SOUTH SHORE HS","K","Classroom Connectivity"
"78K","K515","SOUTH SHORE HS","K","Classroom Connectivity"
"78K","K515","SOUTH SHORE HS","K","Elevators And Escalators"
"78K","K515","SOUTH SHORE HS","K","New/Retrofit Telephone/Intercom System"
"78K","K515","SOUTH SHORE HS","K","Parapets"
"78K","K515","SOUTH SHORE EDUCATIONAL COMPLEX","K","Room Conversions/Partitioning"
"78K","K515","SOUTH SHORE HS","K","School Improvement and Restructuring"
"78K","K520","PACIFIC ALT HS","K","Classroom Connectivity"
"78K","K520","PACIFIC ALT HS","K","Classroom Connectivity"
"78K","K520","PACIFIC ALT HS","K","IP Digital Video Surveillance"
"78K","K525","EDWARD R. MURROW HS","K","Air Conditioning Retrofit"
"78K","K525","EDWARD R. MURROW HS","K","Classroom Connectivity"
"78K","K525","EDWARD R. MURROW HS","K","Exterior Masonry"
"78K","K525","EDWARD R. MURROW HS","K","New/Retrofit Telephone/Intercom System"
"78K","K525","EDWARD R. MURROW HS","K","Parapets"
"78K","K525","EDWARD R. MURROW HS","K","Paved Area-Blacktop"
"78K","K525","EDWARD R. MURROW HS","K","Roofs"
"78K","K535","LEON GOLDSTEIN HS","K","Classroom Connectivity"
"78K","K535","LEON GOLDSTEIN HS","K","Classroom Connectivity"
"78K","K535","LEON GOLDSTEIN HS","K","Code Compliance"
"78K","K535","LEON GOLDSTEIN HS","K","New/Retrofit Telephone/Intercom System"
"78K","K540","JOHN DEWEY HS","K","Classroom Connectivity"
"78K","K540","JOHN DEWEY HS","K","New/Retrofit Telephone/Intercom System"
"78K","K540","JOHN DEWEY HS","K","Walk In Freezer Replacement"
"78K","K555","BKLYN COLL ACAD (AT BKLYN COLL)","K","Classroom Connectivity"
"78K","K564","SUNSET PARK HS","K","Classroom Connectivity"
"78K","K580","GEORGE WESTINGHOUSE VOC HS","K","Classroom Connectivity"
"78K","K580","GEORGE WESTINGHOUSE VOC HS","K","Emergency Stabilization"
"78K","K580","GEORGE WESTINGHOUSE VOC HS","K","Lighting Fixtures"
"78K","K580","GEORGE WESTINGHOUSE VOC HS","K","New/Retrofit Telephone/Intercom System"
"78K","K590","MIDDLE COLLEGE HS","K","Classroom Connectivity"
"78K","K590","MIDDLE COLLEGE HS","K","IP Digital Video Surveillance"
"78K","K590","MIDDLE COLLEGE HS","K","New/Retrofit Telephone/Intercom System"
"78K","K590","MIDDLE COLLEGE HS","K","Paved Area Concrete"
"78K","K590","MIDDLE COLLEGE HS","K","Room Conversions/Partitioning"
"78K","K600","CLARA BARTON HS","K","Boiler Conversion"
"78K","K600","CLARA BARTON HS","K","Classroom Connectivity"
"78K","K600","CLARA BARTON HS","K","Elevators and Escalators"
"78K","K600","CLARA BARTON HS","K","Room Conversions/Partitioning"
"78K","K610","AUTOMOTIVE TRADES VOC HS","K","Classroom Connectivity"
"78K","K610","AUTOMOTIVE TRADES VOC HS","K","Classroom Connectivity"
"78K","K610","AUTOMOTIVE TRADES VOC HS","K","Low-Voltage Electrical Systems"
"78K","K610","AUTOMOTIVE TRADES VOC HS","K","Room Conversions/Partitioning"
"78K","K610","AUTOMOTIVE TRADES VOC HS","K","Waste System"
"78K","K615","E NY VOC HS OF TRANSIT TECH.","K","Classroom Connectivity"
"78K","K615","E NY VOC HS OF TRANSIT TECH.","K","Low-Voltage Electrical Systems"
"78K","K620","WILLIAM E. GRADY VOC HS","K","Classroom Connectivity"
"78K","K620","WILLIAM E. GRADY VOC HS","K","Emergency Stabilization"
"78K","K620","WILLIAM E. GRADY VOC HS","K","IP Digital Video Surveillance"
"78K","K620","WILLIAM E. GRADY VOC HS","K","Low-Voltage Electrical Systems"
"78K","K620","WILLIAM E. GRADY VOC HS","K","New/Retrofit Telephone/Intercom System"
"78K","K625","ROBESON HS COMP&BUS TC (A HML)","K","Classroom Connectivity"
"78K","K625","ROBESON HS COMP&BUS TC (A HML)","K","Classroom Connectivity"
"78K","K625","ROBESON HS COMP&BUS TC (A HML)","K","Gymnasium Upgrade"
"78K","K625","ROBESON HS COMP&BUS TC (A HML)","K","New/Retrofit Telephone/Intercom System"
"78K","K650","HARRY VANARSDALE VOC HS(WHITNEY)","K","Auditorium Upgrade"
"78K","K650","HARRY VANARSDALE VOC HS(WHITNEY)","K","Classroom Connectivity"
"78K","K650","HARRY VANARSDALE VOC HS(WHITNEY)","K","Classroom Connectivity"
"78K","K650","HARRY VANARSDALE VOC HS(WHITNEY)","K","Classroom Connectivity"
"78K","K650","HARRY VANARSDALE VOC HS(WHITNEY)","K","Classroom Connectivity"
"78K","K650","HARRY VANARSDALE VOC HS(WHITNEY)","K","Code Compliance"
"78K","K650","HARRY VANARSDALE VOC HS(WHITNEY)","K","Elevators And Escalators"
"78K","K650","HARRY VANARSDALE VOC HS(WHITNEY)","K","New/Retrofit Telephone/Intercom System"
"78K","K655","BKLYN HS OF THE ARTS (OL S J HL)","K","Classroom Connectivity"
"78K","K655","BKLYN HS OF THE ARTS (OL S J HL)","K","Classroom Connectivity"
"78K","K655","BKLYN HS OF THE ARTS (OL S J HL)","K","Classroom Connectivity"
"78K","K655","BKLYN HS OF THE ARTS (OL S J HL)","K","Code Compliance"
"78K","K655","BKLYN HS OF THE ARTS (OL S J HL)","K","IP Digital Video Surveillance"
"78K","K655","BKLYN HS OF THE ARTS (OL S J HL)","K","Lighting Fixtures"
"78K","K655","BKLYN HS OF THE ARTS (OL S J HL)","K","Low-Voltage Electrical Systems"
"78K","K655","BKLYN HS OF THE ARTS (OL S J HL)","K","Roofs"
"78K","K656","BKLYN HS OF THE ARTS AX (S J HL)","K","Elevators And Escalators"
"78K","K656","BKLYN HS OF THE ARTS AX (S J HL)","K","Room Conversions/Partitioning"
"78K","K660","WILLIAM MAXWELL CTE HS","K","Classroom Connectivity"
"78K","K660","WILLIAM MAXWELL CTE HS","K","Exterior Masonry"
"78K","K660","WILLIAM MAXWELL CTE HS","K","Flood Elimination"
"78K","K660","WILLIAM MAXWELL CTE HS","K","Roofs"
"78K","K721","BROOKLYN STUDIO (TANDEM K128)","K","Classroom Connectivity"
"78K","K721","BROOKLYN STUDIO (TANDEM K128)","K","Lighting Fixtures"
"78K","K728","LIBERATION DIPLOMA PLUS H.S.","K","Classroom Connectivity"
"78K","K728","LIBERATION DIPLOMA PLUS H.S.","K","Classroom Connectivity"
"78K","K728","LIBERATION DIPLOMA PLUS H.S.","K","Lighting Fixtures"
"78K","K728","LIBERATION DIPLOMA PLUS H.S.","K","New/Retrofit Telephone/Intercom System"
"78K","K743","ADULT LRNG CTR (OLD GRLS HS)","K","Lighting Fixtures"
"78K","K778","EL PUENTE HS","K","Classroom Connectivity"
"78K","K779","ALL CITY LEADERSHIP SCHOOL","K","Classroom Connectivity"
"78K","K779","ALL CITY LEADERSHIP SCHOOL","K","New/Retrofit Telephone/Intercom System"
"78K","K781","WEST BROOKLYN COMMUNITY HS","K","Classroom Connectivity"
"78K","K781","WEST BROOKLYN COMMUNITY HS","K","Heating Plant Upgrade"
"78K","K804","COBBLE HILL SCL OF AMR STD (OL6)","K","Classroom Connectivity"
"78K","K804","COBBLE HILL SCL OF AMR STD (OL6)","K","Exterior Masonry"
"78K","K804","COBBLE HILL SCL OF AMR STD (OL6)","K","Flood Elimination"
"78K","K804","COBBLE HILL SCL OF AMR STD (OL6)","K","IP Digital Video Surveillance"
"78K","K805","WATER'S EDGE EDUCATIONAL COMPLEX","K","Classroom Connectivity"
"78K","K805","WATER'S EDGE EDUCATIONAL COMPLEX","K","Classroom Connectivity"
"78K","K805","WATER'S EDGE EDUCATIONAL COMPLEX","K","Classroom Connectivity"
"78K","K805","WATER'S EDGE EDUCATIONAL COMPLEX","K","Classroom Connectivity"
"78K","K805","WATER'S EDGE EDUCATIONAL COMPLEX","K","Fire System Sprinklers"
"78K","K805","WATER'S EDGE EDUCATIONAL COMPLEX","K","Flood Elimination"
"78K","K805","WATER'S EDGE EDUCATIONAL COMPLEX","K","Lighting Fixtures"
"78K","K805","WATER'S EDGE EDUCATIONAL COMPLEX","K","Parapets"
"78K","K805","WATER'S EDGE EDUCATIONAL COMPLEX","K","Roofs"
"78K","K806","METROPOLITAN CORPORATE ACAD.","K","Classroom Connectivity"
"78K","K806","METROPOLITAN CORPORATE ACAD.","K","Classroom Connectivity"
"78K","K806","METROPOLITAN CORPORATE ACAD.","K","Emergency Stabilization"
"78K","K806","METROPOLITAN CORPORATE ACAD.","K","Exterior Masonry"
"78K","K806","METROPOLITAN CORPORATE ACAD.","K","Flood Elimination"
"78K","K806","METROPOLITAN CORPORATE ACAD.","K","IP Digital Video Surveillance"
"78K","K806","METROPOLITAN CORPORATE ACAD.","K","New/Retrofit Telephone/Intercom System"
"78K","K806","METROPOLITAN CORPORATE ACAD.","K","Playground Redevelopment"
"78K","K806","METROPOLITAN CORPORATE ACAD.","K","Room Conversions/Partitioning"
"78K","K806","METROPOLITAN CORPORATE ACAD.","K","Room Conversions/Partitioning"
"78K","K806","METROPOLITAN CORPORATE ACAD.","K","Toilets-Students"
"78K","K819","EAST NY FAMILY ACADEMY","K","Classroom Connectivity"
"78K","K819","EAST NY FAMILY ACADEMY","K","IP Digital Video Surveillance"
"78K","K819","EAST NY FAMILY ACADEMY","K","Lighting Fixtures"
"78K","K824","W.E.B. DUBOIS HS","K","Classroom Connectivity"
"78K","K824","W.E.B. DUBOIS HS","K","New/Retrofit Telephone/Intercom System"
"78K","K825","SOUTH BROOKLYN COMM. HS","K","Classroom Connectivity"
"78K","K825","SOUTH BROOKLYN COMM. HS","K","New/Retrofit Telephone/Intercom System"
"78K","K865","SECOND OPPORTUNITY SCHOOL","K","Code Compliance"
"78K","K871","COMM SCHL COMP ED (PRG GIRLS)","K","New/Retrofit Telephone/Intercom System"
"78K","K894","HS FOR PUBLIC SERVICE-ENY","K","Classroom Connectivity"
"78K","K894","HS FOR PUBLIC SERVICE-ENY","K","New/Retrofit Telephone/Intercom System"
"78K","K906","FREEDOM ACADEMY","K","Classroom Connectivity"
"78K","K906","FREEDOM ACADEMY","K","Classroom Connectivity"
"78K","K907","BROWNSVILLE DIPLOMA PLUS HS","K","Classroom Connectivity"
"78K","K907","BROWNSVILLE DIPLOMA PLUS HS","K","IP Digital Video Surveillance"
"78K","K907","BROWNSVILLE DIPLOMA PLUS HS","K","New/Retrofit Telephone/Intercom System"
"78K","K909","ACORN COMMUNITY HS","K","Classroom Connectivity"
"78K","K909","ACORN COMMUNITY HS","K","Classroom Connectivity"
"78K","K909","ACORN COMMUNITY HS","K","New/Retrofit Telephone/Intercom System"
"78K","K913","EBC HS FOR PUB. SERV. - BUSHWICK","K","New/Retrofit Telephone/Intercom System"
"78K","K914","BENJAMIN BANNEKER ACADEMY","K","Classroom Connectivity"
"78K","K914","BENJAMIN BANNEKER ACADEMY","K","IP Digital Video Surveillance"
"78K","K914","BENJAMIN BANNEKER ACADEMY","K","New/Retrofit Telephone/Intercom System"
"78K","K917","BKLYN COLL ACAD (BRIDGES TO K)","K","IP Digital Video Surveillance"
"78K","K917","BKLYN COLL ACAD (BRIDGES TO K)","K","New/Retrofit Telephone/Intercom System"
"78K","K920","EL PUENTE ACAD FOR PEACE&JUSTICE","K","Classroom Connectivity"
"78K","K920","EL PUENTE ACAD FOR PEACE&JUSTICE","K","Classroom Connectivity"
"78K","K920","EL PUENTE ACAD FOR PEACE&JUSTICE","K","New/Retrofit Telephone/Intercom System"
"78K","K932","HIGH SCHOOL SUSPENSION CENTER","K","IP Digital Video Surveillance"
"78K","K932","HIGH SCHOOL SUSPENSION CENTER","K","Lighting Fixtures"
"78K","K932","HIGH SCHOOL SUSPENSION CENTER","K","New/Retrofit Telephone/Intercom System"
"78K","K977","TELECOM. ARTS & TECH. HS TRANS","K","Playground Redevelopment"
"78K","K987","KLYN HIGH SCHOOL FOR LAW AND TECHN","K","Air Conditioning Retrofit"
"78K","K987","ACORN SCHOOL FOR SOCIAL JUSTICE","K","Classroom Connectivity"
"78K","K987","KLYN HIGH SCHOOL FOR LAW AND TECHN","K","IP Digital Video Surveillance"
"78K","K987","ACORN SCHOOL FOR SOCIAL JUSTICE","K","New/Retrofit Telephone/Intercom System"
"78K","K994","BEDFORD ACADEMY","K","Classroom Connectivity"
"78K","K994","BEDFORD ACADEMY","K","New/Retrofit Telephone/Intercom System"
"78M","M066","RICHARD R GREEN HS OF TEACHING","M","Classroom Connectivity"
"78M","M066","RICHARD R GREEN HS OF TEACHING","M","New/Retrofit Telephone/Intercom System"
"78M","M066","RICHARD R GREEN HS OF TEACHING","M","Room Conversions/Partitioning"
"78M","M081","MID-MAN ADULT LRNG CTR (81)","M","Electrical Systems"
"78M","M081","MID-MAN ADULT LRNG CTR (81)","M","Ventilation"
"78M","M097","BARD COLLEGE HS (OLD M097)","M","Classroom Connectivity"
"78M","M097","BARD COLLEGE HS (OLD M097)","M","Emergency Stabilization"
"78M","M097","BARD COLLEGE HS (OLD M097)","M","New/Retrofit Telephone/Intercom System"
"78M","M097","BARD COLLEGE HS (OLD M097)","M","Safety Systems"
"78M","M107","THE HERITAGE SCHOOL","M","Classroom Connectivity"
"78M","M136","I.S. 136","M","Classroom Connectivity"
"78M","M136","I.S. 136","M","New/Retrofit Telephone/Intercom System"
"78M","M136","I.S. 136","M","Parapets"
"78M","M136","I.S. 136","M","Roofs"
"78M","M136","I.S. 136","M","Safety Systems"
"78M","M136","I.S. 136","M","Science Lab Upgrades"
"78M","M282","BROADWAY EDUCATION CAMPUS","M","Classroom Connectivity"
"78M","M435","MANHTN CT FOR MATH & SCI. HS","M","Classroom Connectivity"
"78M","M435","MANHTN CT FOR MATH & SCI. HS","M","Exterior Masonry"
"78M","M435","MANHTN CT FOR MATH & SCI. HS","M","Gymnasium Upgrade"
"78M","M435","MANHTN CT FOR MATH & SCI. HS","M","New/Retrofit Telephone/Intercom System"
"78M","M435","MANHTN CT FOR MATH & SCI. HS","M","Parapets"
"78M","M440","BAYARD RUSTIN EDUCATIONAL COMP","M","Classroom Connectivity"
"78M","M440","BAYARD RUSTIN EDUCATIONAL COMP","M","Low-Voltage Electrical Systems"
"78M","M440","BAYARD RUSTIN EDUCATIONAL COMP","M","New/Retrofit Telephone/Intercom System"
"78M","M440","BAYARD RUSTIN EDUCATIONAL COMP","M","Room Conversions/Partitioning"
"78M","M440","BAYARD RUSTIN EDUCATIONAL COMP","M","School Improvement and Restructuring"
"78M","M440","BAYARD RUSTIN EDUCATIONAL COMP","M","Science Lab Upgrades"
"78M","M440","BAYARD RUSTIN EDUCATIONAL COMP","M","Technology"
"78M","M445","SEWARD PARK HS","M","Classroom Connectivity"
"78M","M445","SEWARD PARK HS","M","Classroom Connectivity"
"78M","M445","SEWARD PARK HS","M","Classroom Connectivity"
"78M","M445","SEWARD PARK HS","M","Classroom Connectivity"
"78M","M445","SEWARD PARK HS","M","Classroom Connectivity"
"78M","M445","SEWARD PARK HS","M","Classroom Connectivity"
"78M","M445","SEWARD PARK HS","M","Classroom Connectivity"
"78M","M445","SEWARD PARK HS","M","Exterior Masonry"
"78M","M445","SEWARD PARK HS","M","Flood Elimination"
"78M","M445","SEWARD PARK HS","M","Parapets"
"78M","M445","SEWARD PARK HS","M","Roofs"
"78M","M445","SEWARD PARK HS","M","Room Conversions/Partitioning"
"78M","M445","SEWARD PARK HS","M","Walk In Freezer Replacement"
"78M","M445","SEWARD PARK HS","M","Windows"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","Classroom Connectivity"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","Electrical Systems"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","Exterior Masonry"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","Flood Elimination"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","IP Digital Video Surveillance"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","Lighting Fixtures"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","Low-Voltage Electrical Systems"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","New/Retrofit Telephone/Intercom System"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","New/Retrofit Telephone/Intercom System"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","Parapets"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","Roofs"
"78M","M446","UNIVERSITY NEIGHBORHOOD","M","Room Conversions/Partitioning"
"78M","M451","LIBERTY HS","M","Classroom Connectivity"
"78M","M451","LIBERTY HS","M","IP Digital Video Surveillance"
"78M","M451","LIBERTY HS","M","New/Retrofit Telephone/Intercom System"
"78M","M460","WASHINGTON IRVING HS","M","Auditorium Upgrade"
"78M","M460","WASHINGTON IRVING HS","M","Classroom Connectivity"
"78M","M460","WASHINGTON IRVING HS","M","Elevators And Escalators"
"78M","M460","WASHINGTON IRVING HS","M","Gymnasium Upgrade"
"78M","M460","WASHINGTON IRVING HS","M","Library Upgrades"
"78M","M460","WASHINGTON IRVING HS","M","New/Retrofit Telephone/Intercom System"
"78M","M460","WASHINGTON IRVING HS","M","Room Conversions/Partitioning"
"78M","M460","WASHINGTON IRVING HS","M","School Improvement and Restructuring"
"78M","M460","WASHINGTON IRVING HS","M","Science Lab Upgrades"
"78M","M460","WASHINGTON IRVING HS","M","Toilets-Students"
"78M","M465","G. WASHINGTON HS EDUC. CAMPUS","M","Classroom Connectivity"
"78M","M465","G. WASHINGTON HS EDUC. CAMPUS","M","New/Retrofit Telephone/Intercom System"
"78M","M470","LOUIS D. BRANDEIS HS","M","Classroom Connectivity"
"78M","M470","LOUIS D. BRANDEIS HS","M","Electrical Systems"
"78M","M470","LOUIS D. BRANDEIS HS","M","Gymnasium Upgrade"
"78M","M470","LOUIS D. BRANDEIS HS","M","Interior Spaces"
"78M","M470","LOUIS D. BRANDEIS HS","M","Library Upgrades"
"78M","M470","LOUIS D. BRANDEIS HS","M","New/Retrofit Telephone/Intercom System"
"78M","M470","LOUIS D. BRANDEIS HS","M","Technology"
"78M","M470","LOUIS D. BRANDEIS HS","M","Toilets-Students"
"78M","M475","HEALTH PROFESSIONS HS (OL STY)","M","Classroom Connectivity"
"78M","M475","HEALTH PROFESSIONS HS (OL STY)","M","Classroom Connectivity"
"78M","M475","HEALTH PROFESSIONS HS (OL STY)","M","Classroom Connectivity"
"78M","M475","HEALTH PROFESSIONS HS (OL STY)","M","New/Retrofit Telephone/Intercom System"
"78M","M477","STUYVESANT HS (NEW)","M","Classroom Connectivity"
"78M","M477","STUYVESANT HS (NEW)","M","Classroom Connectivity"
"78M","M477","STUYVESANT HS (NEW)","M","Elevators And Escalators"
"78M","M477","STUYVESANT HS (NEW)","M","IP Digital Video Surveillance"
"78M","M477","STUYVESANT HS (NEW)","M","New/Retrofit Telephone/Intercom System"
"78M","M480","JULIA RICHMAN ED. COMPLEX","M","Classroom Connectivity"
"78M","M480","JULIA RICHMAN ED. COMPLEX","M","Classroom Connectivity"
"78M","M480","JULIA RICHMAN ED. COMPLEX","M","Code Compliance"
"78M","M480","JULIA RICHMAN ED. COMPLEX","M","Emergency Lighting And Fire Safety Retrofits"
"78M","M480","JULIA RICHMAN ED. COMPLEX","M","New/Retrofit Telephone/Intercom System"
"78M","M480","JULIA RICHMAN ED. COMPLEX","M","Toilets-Students"
"78M","M485","FIORELLO LAGUARDIA HS","M","Classroom Connectivity"
"78M","M485","FIORELLO LAGUARDIA HS","M","Low-Voltage Electrical Systems"
"78M","M485","FIORELLO LAGUARDIA HS","M","New/Retrofit Telephone/Intercom System"
"78M","M485","FIORELLO LAGUARDIA HS","M","New/Retrofit Telephone/Intercom System"
"78M","M485","FIORELLO LAGUARDIA HS","M","Roofs"
"78M","M485","FIORELLO LAGUARDIA HS","M","Windows"
"78M","M486","J. K. ONASSIS HS FOR INT CAREERS","M","Classroom Connectivity"
"78M","M486","J. K. ONASSIS HS FOR INT CAREERS","M","IP Digital Video Surveillance"
"78M","M486","J. K. ONASSIS HS FOR INT CAREERS","M","New/Retrofit Telephone/Intercom System"
"78M","M488","MIDTOWN EAST CAMPUS","M","Classroom Connectivity"
"78M","M490","MARTIN LUTHER KING, JR. HS","M","Auditorium Upgrade"
"78M","M490","MARTIN LUTHER KING, JR. HS","M","Classroom Connectivity"
"78M","M490","MARTIN LUTHER KING, JR. HS","M","Classroom Connectivity"
"78M","M490","MARTIN LUTHER KING, JR. HS","M","Safety Systems"
"78M","M495","PARK EAST HS","M","Classroom Connectivity"
"78M","M495","PARK EAST HS","M","Elevators and Escalators"
"78M","M495","PARK EAST HS","M","Emergency Lighting And Fire Safety Retrofits"
"78M","M495","PARK EAST HS","M","Exterior Masonry"
"78M","M495","PARK EAST HS","M","Parapets"
"78M","M495","PARK EAST HS","M","Roofs"
"78M","M495","PARK EAST HS","M","Windows"
"78M","M501","ARTHUR SCHOMBURG HS (IS 201)","M","Classroom Connectivity"
"78M","M501","ARTHUR SCHOMBURG HS (IS 201)","M","New/Retrofit Telephone/Intercom System"
"78M","M501","ARTHUR SCHOMBURG HS (IS 201)","M","Parapets"
"78M","M501","ARTHUR SCHOMBURG HS (IS 201)","M","Room Conversions/Partitioning"
"78M","M501","ARTHUR SCHOMBURG HS (IS 201)","M","Walk In Freezer Replacement"
"78M","M505","WEST SIDE ALT HS (OLD 179)","M","New/Retrofit Telephone/Intercom System"
"78M","M506","EDWARD A. REYNOLDS WEST SIDE HS","M","Classroom Connectivity"
"78M","M506","EDWARD A. REYNOLDS WEST SIDE HS","M","New/Retrofit Telephone/Intercom System"
"78M","M510","FORSYTH HS (AUXSVC-OLD 91)","M","Classroom Connectivity"
"78M","M510","FORSYTH HS (AUXSVC-OLD 91)","M","Classroom Connectivity"
"78M","M510","FORSYTH HS (AUXSVC-OLD 91)","M","Classroom Connectivity"
"78M","M510","FORSYTH HS (AUXSVC-OLD 91)","M","Flood Elimination"
"78M","M510","FORSYTH HS (AUXSVC-OLD 91)","M","IP Digital Video Surveillance"
"78M","M520","MURRY BERGTRAUM HS (ECF)","M","Classroom Connectivity"
"78M","M520","MURRY BERGTRAUM HS (ECF)","M","Lighting Fixtures"
"78M","M520","MURRY BERGTRAUM HS (ECF)","M","New/Retrofit Telephone/Intercom System"
"78M","M520","MURRY BERGTRAUM HS (ECF)","M","Room Conversions/Partitioning"
"78M","M520","MURRY BERGTRAUM HS (ECF)","M","Room Conversions/Partitioning"
"78M","M520","MURRY BERGTRAUM HS (ECF)","M","Toilets-Students"
"78M","M535","PARK WEST HS (ECF)","M","Air Conditioning Retrofit"
"78M","M535","PARK WEST HS (ECF)","M","Cimate Control"
"78M","M535","PARK WEST HS (ECF)","M","Classroom Connectivity"
"78M","M535","PARK WEST HS (ECF)","M","Classroom Connectivity"
"78M","M535","PARK WEST HS (ECF)","M","Classroom Connectivity"
"78M","M535","PARK WEST HS (ECF)","M","Classroom Connectivity"
"78M","M535","PARK WEST HS (ECF)","M","Classroom Connectivity"
"78M","M535","PARK WEST HS (ECF)","M","Classroom Connectivity"
"78M","M535","PARK WEST HS (ECF)","M","Heating Plant Upgrade"
"78M","M535","PARK WEST HS (ECF)","M","New/Retrofit Telephone/Intercom System"
"78M","M535","PARK WEST HS (ECF)","M","School Improvement and Restructuring"
"78M","M540","A. PHILLIP RANDOLPH HS","M","Classroom Connectivity"
"78M","M540","A. PHILLIP RANDOLPH HS","M","IP Digital Video Surveillance"
"78M","M540","A. PHILLIP RANDOLPH HS","M","New/Retrofit Telephone/Intercom System"
"78M","M600","FASHION INDUSTRIES VOC HS","M","Classroom Connectivity"
"78M","M600","FASHION INDUSTRIES VOC HS","M","Classroom Connectivity"
